name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Sunny Isles,Sunny Isles Boulevard,Miami‐Dade,Not Found,Not Found,20.9,false,seq=11.9; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Sunset Drive State Historic,Sunset Drive State Historic Highway,Miami‐Dade,Not Found,Not Found,8.7,false,seq=7.7; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Tanya Martin Oubre Pekel,Tanya Martin Oubre Pekel Street,Miami‐Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Trooper Robert G. Smith,Trooper Robert G. Smith Bridge,Miami‐Dade,Not Found,Not Found,42.0,false,seq=5.0; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Victor Hernandez, Sr","Victor Hernandez, Sr. Way",Miami‐Dade,Not Found,Not Found,47.0,false,seq=2.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
William H. Turner,William H. Turner Memorial Boulevard,Miami‐Dade,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Willy Chirino,Willy Chirino Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Yitzhak Rabin,Yitzhak Rabin Boulevard,Miami‐Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Dante B. Fascell,Dante B. Fascell Bridge,Monroe,Not Found,Not Found,67.0,false,seq=17.9; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Representative Bernie C. Papy,Representative Bernie C. Papy Bridge,Monroe,https://en.wikipedia.org/wiki/Bernie_Papy,Found,77.0,true,seq=11.0; human:+40; pol:+15; fl:+10; county-miss:-8; us:+5,"Bernie Papy was a notable figure whose life details are sparsely documented in available sources. No specific birth or death dates, professions, or major achievements are widely recorded about him. The lack of comprehensive information makes it difficult to ascertain his historical significance or contributions. Further research would be required to provide a detailed account of his life and work.",,,,not found,not found,not found,no,no,no,no
"Whale Harbor Joe Roth, Jr","Whale Harbor Joe Roth, Jr., Bridge",Monroe,Not Found,Not Found,27.0,false,seq=5.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Harry S. Truman Overseas,Harry S. Truman Overseas Highway,Multiple Counties,Not Found,Not Found,44.4,false,seq=15.4; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Gale Lemerand,Gale Lemerand Drive,Alachua,Not Found,Not Found,7.0,false,seq=3.2; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Marge Pearlson,Marge Pearlson Way,Miami-Dade,Not Found,Not Found,4.3,false,seq=13.3; human:+40; fl-miss:-10; county-miss:-8; us:+5; nobility:-40,,,,,,,,,,,
Reverend Wilner Maxy,Reverend Wilner Maxy Street,Miami-Dade,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Brittan Alexander,Brittan Alexander Bridge,Citrus,Not Found,Not Found,43.4,false,seq=6.4; last-mismatch:-4; human:+40; fl-miss:-10; county:+8; us:+5,,,,,,,,,,,
Burton R. Quinn,Burton R. Quinn Memorial Highway,Citrus,Not Found,Not Found,63.5,false,seq=6.5; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Franklin Hair,Franklin Hair Bridge,Citrus,Not Found,Not Found,53.8,false,seq=12.8; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Trooper Ronald Gordon Smith,Trooper Ronald Gordon Smith Memorial Bridge,Citrus,Not Found,Not Found,42.0,false,seq=2.7; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Lonnie Coburn,Deputy Lonnie Coburn Memorial Highway,Hernando,Not Found,Not Found,2.0,false,seq=5.3; last-mismatch:-4; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Art Pepin,Art Pepin Boulevard,Hillsborough,Not Found,Not Found,31.9,false,seq=10.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
August A. Busch,"August A. Busch, Jr. Boulevard",Hillsborough,Not Found,Not Found,45.0,false,seq=16.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Corporal Michael Joseph Roberts,Corporal Michael Joseph Roberts Memorial Highway,Hillsborough,Not Found,Not Found,42.1,false,seq=6.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Fortune Taylor,Fortune Taylor Bridge,Hillsborough,Not Found,Not Found,63.0,false,seq=1.6; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Ivey Edward Cannon,Ivey Edward Cannon Memorial Bridge,Hillsborough,Not Found,Not Found,47.0,false,seq=3.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Sun City Center,Sun City Center Boulevard,Hillsborough,Not Found,Not Found,47.0,false,seq=4.8; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Trooper Kenneth E. Flynt,Trooper Kenneth E. Flynt Highway,Hillsborough,Not Found,Not Found,2.0,false,seq=4.0; last-mismatch:-4; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
W. Howard Frankland,W. Howard Frankland Bridge,Hillsborough,Not Found,Not Found,23.0,false,seq=2.9; last-mismatch:-4; fl:+10; county:+8; us:+5,,,,,,,,,,,
W. T. Williams,W. T. Williams Bridge,Hillsborough,Not Found,Not Found,59.3,false,seq=13.3; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
John C. Mecklenburg,"Deputy John C. Mecklenburg Memorial Highway
",Multiple Counties,Not Found,Not Found,0.0,false,seq=14.8; human:+40; le-missing:-50; fl-miss:-10; county-miss:-8; nobility:-40; roman:-25,,,,,,,,,,,
Paul S. Buchman,Paul S. Buchman Highway,Multiple Counties,Not Found,Not Found,43.9,false,seq=12.9; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Agent John Van Waters,Agent John Van Waters Memorial Highway,Pasco,Not Found,Not Found,63.9,false,seq=6.9; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Constable Arthur Fleece Crenshaw,Constable Arthur Fleece Crenshaw Memorial Highway,Pasco,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Darce Taylor Crist,Darce Taylor Crist Boulevard,Pasco,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Darce Taylor Crist,Darce Taylor Crist Highway,Pasco,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Father Felix Ullrich,Father Felix Ullrich Bridge,Pasco,Not Found,Not Found,49.2,false,seq=8.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
John Van Waters,John Van Waters Memorial Highway,Pasco,Not Found,Not Found,49.3,false,seq=8.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Purple Heart,Purple Heart Highway,Pasco,Not Found,Not Found,48.1,false,seq=7.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
State Trooper James Crooks,State Trooper James Crooks Highway,Pasco,Not Found,Not Found,17.0,false,seq=6.0; last-mismatch:-4; human:+40; le:+15; fl:+10; county-miss:-8; nobility:-40,,,,,,,,,,,
Bob Graham/Sunshine Skyway,Bob Graham/Sunshine Skyway Bridge,Pinellas,Not Found,Not Found,60.1,false,seq=11.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Edward Cole,Dr. Edward Cole Highway,Pinellas,Not Found,Not Found,67.4,false,seq=10.4; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
St. Petersburg/William C. Cramer,St. Petersburg/William C. Cramer Memorial Highway,Pinellas,Not Found,Not Found,55.9,false,seq=13.9; human:+40; fl:+10; county:+8; us:+5; roman:-25,,,,,,,,,,,
"William Ennels Dean, Jr","William Ennels Dean, Jr., Bridge",Pinellas,Not Found,Not Found,27.0,false,seq=3.6; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Officer Jesse Madsen,Officer Jesse Madsen Memorial Highway,Hillsborough,Not Found,Not Found,27.9,false,seq=6.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Martin Luther King, Jr","Dr. Martin Luther King, Jr., Memorial Highway",Brevard,Not Found,Not Found,47.0,false,seq=19.1; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Sgt. George Lee Taylor, Sr","Sgt. George Lee Taylor, Sr., Memorial Highway",Brevard,Not Found,Not Found,48.0,false,seq=7.0; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Pio Ieraci,Pio Ieraci Memorial Drive,Broward,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Warren Alvarez,Warren Alvarez Memorial Bridge,Duval,Not Found,Not Found,33.9,false,seq=12.9; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Pensacola Police Fallen Heroes,Pensacola Police Fallen Heroes Highway,Escambia,Not Found,Not Found,42.0,false,seq=5.9; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Virginia Creighton,Virginia Creighton Bridge,Hillsborough,Not Found,Not Found,47.7,false,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
First Class Michael C. Aten,Sergeant First Class Michael C. Aten Memorial Highway,Lake,Not Found,Not Found,0.0,false,seq=7.8; last-mismatch:-4; human:+40; mil-missing:-50; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Coach Guy Thomas,Coach Guy Thomas Memorial Highway,Lee,Not Found,Not Found,47.7,false,seq=6.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Anthony Reznik,Anthony Reznik Boulevard,Miami-Dade,Not Found,Not Found,41.4,false,seq=10.4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Bellas Artes,Bellas Artes Way,Miami-Dade,Not Found,Not Found,63.0,false,seq=4.4; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Oswaldo Payá,Oswaldo Payá Way,Miami-Dade,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Cheryl H. Cates,Cheryl H. Cates Memorial Bridge,Monroe,Not Found,Not Found,61.3,false,seq=12.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Purple Heart,Purple Heart Highway,Multiple Counties,Not Found,Not Found,48.1,false,seq=7.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Austin D. Gayne,Austin D. Gayne Memorial Highway,Orange,Not Found,Not Found,29.6,false,seq=8.6; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Ira Mae Wells-Bruce,Ira Mae Wells-Bruce Memorial Highway,Santa Rosa,Not Found,Not Found,28.8,false,seq=7.8; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Reverend Murray Hamilton, Sr","Reverend Murray Hamilton, Sr., Highway",Santa Rosa,Not Found,Not Found,49.6,false,seq=8.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Private Tillman R. Clark,Private Tillman R. Clark Memorial Bridge,Taylor,Not Found,Not Found,57.0,false,seq=10.0; human:+40; fl-miss:-10; county:+8; us:+5,,,,,,,,,,,
"William Gentry, Jr","Deputy William Gentry, Jr., Highway",Highlands,Not Found,Not Found,42.0,false,seq=5.9; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Michael Moskowitz,Michael Moskowitz Drive,Broward,https://en.wikipedia.org/wiki/Jared_Moskowitz,Found,82.0,true,seq=15.0; human:+40; fl:+10; county:+8; us:+5,"Jared Evan Moskowitz is an American politician born on December 18, 1980. He served as a member of the Florida House of Representatives from 2012 to 2018, representing District 97. Moskowitz later became the Director of the Florida Division of Emergency Management from 2019 to 2021, overseeing disaster response efforts. Currently, he serves as the U.S. Representative for Florida's 23rd congressional district since 2023, continuing his career in public service and emergency management advocacy.","['University of Florida, Bachelor of Arts in Political Science', 'Nova Southeastern University, Juris Doctor']",1980-12-18,,"Coral Springs, Florida, United States",not found,male,no,yes,no,no
Bill Lundy,General Bill Lundy Highway,Okaloosa,Not Found,Not Found,65.0,false,seq=14.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
P. J. Langford,P. J. Langford Memorial Highway,Polk,Not Found,Not Found,63.0,false,seq=4.7; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
First Coast,First Coast Highway,Multiple Counties,Not Found,Not Found,27.0,false,seq=20.0; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Georgia‐Florida Military,Georgia‐Florida Military Highway,Multiple Counties,Not Found,Not Found,29.4,false,seq=8.4; last-mismatch:-4; human:+40; mil:+15; fl:+10; county-miss:-8; us:+5; pre1900:-35,,,,,,,,,,,
Hays Lewis,Hays Lewis Memorial Highway,Multiple Counties,Not Found,Not Found,28.3,false,seq=7.3; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Pierce Snowden,Pierce Snowden Highway,Multiple Counties,Not Found,Not Found,49.3,false,seq=8.3; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Old Cutler Road State Historic,Old Cutler Road State Historic Highway,Miami‐Dade,Not Found,Not Found,7.4,false,seq=6.4; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Atlantic Beach,Atlantic Beach Boulevard,Multiple Counties,Not Found,Not Found,27.0,false,seq=20.0; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Kenneth C. Mock,Kenneth C. Mock Highway,Palm Beach,Not Found,Not Found,63.0,false,seq=2.7; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
George Crady,George Crady Bridge,Multiple Counties,Not Found,Not Found,67.0,false,seq=20.0; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Christa McAuliffe,Christa McAuliffe Bridge,Brevard,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Sheriff Barbara Ann Pill,Deputy Sheriff Barbara Ann Pill Memorial Highway,Brevard,Not Found,Not Found,42.0,false,seq=4.4; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Kyle Lee Patterson,Kyle Lee Patterson Memorial Way,Brevard,Not Found,Not Found,63.9,false,seq=12.9; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Archbishop Edward A. McCarthy High School,Archbishop Edward A. McCarthy High School Way,Broward,Not Found,Not Found,68.2,false,seq=12.2; last-mismatch:-4; human:+40; rel:+15; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Coach Gwendolyn Maxwell,Coach Gwendolyn Maxwell Bridge to Ribault,Duval,Not Found,Not Found,48.1,false,seq=7.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Officer Christopher Michael Kane,Officer Christopher Michael Kane Highway,Duval,Not Found,Not Found,37.7,false,seq=6.7; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Officer Scott Eric Bell,Officer Scott Eric Bell Highway,Duval,Not Found,Not Found,40.4,false,seq=9.4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
"Lewis Bear, Jr","Lewis Bear, Jr., Memorial Highway",Escambia,Not Found,Not Found,63.0,false,seq=2.8; last-mismatch:-4; human:+40; fl:+10; county:+8; us:+5,,,,,,,,,,,
Senior Inspector Rita Jane Hall,Senior Inspector Rita Jane Hall Memorial Highway,Jefferson,Not Found,Not Found,22.0,false,seq=5.1; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Mama Elsa,Mama Elsa Street,Miami-Dade,Not Found,Not Found,27.0,false,seq=6.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
SSgt. Carl Philippe Enis,SSgt. Carl Philippe Enis Memorial Highway,Multiple Counties,Not Found,Not Found,0.0,false,no-candidates,,,,,,,,,,,
Corporal James McWhorter,Corporal James McWhorter Memorial Highway,Nassau,Not Found,Not Found,27.0,false,seq=5.7; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
Officer Kevin Valencia,Officer Kevin Valencia Memorial Highway,Orange,Not Found,Not Found,43.0,false,seq=5.6; last-mismatch:-4; human:+40; fl-miss:-10; county:+8; us:+5,,,,,,,,,,,
Lois D. Martin,Lois D. Martin Way,Palm Beach,Not Found,Not Found,53.6,false,seq=9.6; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,,,,,,,,,,,
Sheriff Michael Hartwick,Deputy Sheriff Michael Hartwick Memorial Highway,Pinellas,Not Found,Not Found,42.0,false,seq=1.1; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
SPC Zachary L. Shannon,SPC Zachary L. Shannon Memorial Highway,Pinellas,Not Found,Not Found,0.0,false,seq=4.8; last-mismatch:-4; fl-miss:-10; county-miss:-8; us:+5; nobility:-40,,,,,,,,,,,
Rush Limbaugh,Rush Limbaugh Way,Hernando,Not Found,Not Found,47.0,false,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,,,,,,,,,,,
