name,original_designation,county,wikipedia_url,status,match_confidence,validated,validation_notes,summary,education,dob,dod,place_of_birth,place_of_death,gender,involved_in_sports,involved_in_politics,involved_in_military,involved_in_music
Trooper Joseph Bullock,Trooper Joseph Bullock Memorial Highway,Martin,https://en.wikipedia.org/wiki/Bill_Clinton,Found,42.0,true,seq=4.7; last-mismatch:-4; human:+40; le:+15; fl-miss:-10; county-miss:-8; us:+5,"William Jefferson Clinton, born August 19, 1946, is an American politician who served as the 42nd President of the United States from 1993 to 2001. Prior to his presidency, he was the Governor of Arkansas for five terms and the state's Attorney General. Clinton is known for overseeing economic prosperity, signing the North American Free Trade Agreement (NAFTA), and implementing welfare reform during his tenure. He remains a prominent figure in global politics and public service post-presidency through humanitarian work and advocacy.","['Georgetown University, Bachelor of Science in Foreign Service (BSFS)', 'University of Oxford, Rhodes Scholar (attended, no degree)', 'Yale Law School, Juris Doctor (JD)']",1946-08-19,,"Hope, Arkansas, United States",not found,male,no,yes,no,yes
Wesley L. Silas,Wesley L. Silas Memorial Highway,Suwannee,https://en.wikipedia.org/wiki/Diplo,Found,27.0,true,seq=2.0; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Diplo (born Thomas Wesley Pentz on November 10, 1978) is an American DJ, record producer, and songwriter known for pioneering electronic dance music (EDM) and global bass genres. He co-founded the influential record label Mad Decent and achieved worldwide fame as part of the electronic music projects Major Lazer and Jack Ü (with Skrillex). His collaborations with artists like M.I.A., Beyoncé, and Justin Bieber have earned him multiple Grammy nominations and awards, including a win for Best Dance Recording in 2016. Diplo’s work has significantly shaped modern pop and electronic music, blending global sounds with mainstream appeal.","['Temple University', ""Bachelor's Degree in Film and Media Studies"", 'University of Central Florida']",1978-11-10,,"Tupelo, Mississippi, United States",not found,male,no,no,no,yes
Willis V. Rowan,Willis V. Rowan Memorial Highway,Gulf,Not Found,Not Found,2.9,false,seq=6.9; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Harriet Tubman,Harriet Tubman Highway/State Road 909,Miami-Dade,https://en.wikipedia.org/wiki/Harriet_Tubman,Found,47.0,true,seq=20.0; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Harriet Tubman was an American abolitionist and political activist born into slavery around 1822 in Dorchester County, Maryland. She escaped slavery in 1849 and subsequently made about thirteen missions to rescue approximately seventy enslaved people using the Underground Railroad. Nicknamed 'Moses,' she became a leading figure in the fight against slavery and later served as an armed scout and spy for the Union Army during the American Civil War. Tubman died on March 10, 1913, in Auburn, New York, leaving a legacy as one of the most courageous and influential figures in American history.",,1822-01-01,1913-03-10,"Dorchester County, Maryland, United States","Auburn, New York, United States",female,no,yes,yes,no
Olympian Theresa Manuel,Olympian Theresa Manuel Way,Hillsborough,https://en.wikipedia.org/wiki/Michelle_Freeman,Found,45.2,true,seq=9.2; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Michelle Freeman is a Jamaican former track and field athlete known for her achievements in hurdling. Born in 1969, she competed in the 100 meters hurdles, winning a gold medal at the 1997 World Championships in Athletics. Freeman also represented Jamaica in multiple Olympic Games, including the 1996 Atlanta Olympics. Her career marked her as one of Jamaica's most prominent female athletes in track and field during the 1990s.",,1969-01-01,,Jamaica,not found,female,yes,no,no,no
Patrolman Leroy Bender,Patrolman Leroy Bender Memorial Highway,Seminole,https://en.wikipedia.org/wiki/Tony_Galento,Found,27.0,true,seq=4.7; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Tony Galento was an American professional boxer born on March 12, 1910, known for his heavyweight career during the 1930s and 1940s. Nicknamed 'Two Ton,' he famously fought Joe Louis for the world heavyweight title in 1939, losing by knockout but gaining lasting recognition. Galento was also a colorful figure outside the ring, known for his humor and later ventures in entertainment. He died on July 22, 1979, leaving behind a legacy as one of boxing’s most memorable characters.",,1910-03-12,1979-07-22,"Orange, New Jersey, United States","North Bergen, New Jersey, United States",male,yes,no,no,no
Officer James Ronco,Officer James Ronco Memorial Highway,Hillsborough,https://en.wikipedia.org/wiki/John_Cooke_%28Royal_Navy_officer%29,Found,27.0,true,seq=5.5; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"John Cooke was an officer in the Royal Navy during the late 18th and early 19th centuries. Born in 1762, he served with distinction in the Napoleonic Wars, rising to the rank of captain. Cooke is best known for his role in the capture of the French frigate La Néréide in 1810. He died in 1837, leaving a legacy as a respected naval commander of his era.",,1762-01-01,1837-01-01,not found,not found,male,no,no,yes,no
Coach Jeff Sommer,Coach Jeff Sommer Memorial Highway,Lee,https://en.wikipedia.org/wiki/Coleen_Sommer,Found,60.3,true,seq=13.3; human:+40; fl-miss:-10; county:+8; us:+5,"Coleen Sommer is a former competitive swimmer from the United States. She gained recognition primarily for her achievements in synchronized swimming during the 1970s and 1980s. Sommer competed in national and international events, contributing to the sport's development during her career. Her exact birth and death dates, as well as broader biographical details, remain publicly undocumented in the provided content.",,,,not found,not found,female,yes,no,no,no
Corporal Joseph R. Bertrand,Corporal Joseph R. Bertrand Memorial Highway,Lee,https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,Found,38.0,true,seq=4.3; last-mismatch:-4; human:+40; fl-miss:-10; county:+8,"Ludwig Wittgenstein was an Austrian-British philosopher born on April 26, 1889, in Vienna, Austria-Hungary. He is widely regarded as one of the most influential philosophers of the 20th century, known for his groundbreaking works in logic, language, and the philosophy of mind, including Tractatus Logico-Philosophicus and Philosophical Investigations. Wittgenstein studied engineering and later shifted to philosophy, becoming a key figure in analytic philosophy and the Vienna Circle. He died on April 29, 1951, in Cambridge, England, leaving a lasting legacy in modern philosophical thought.","['Technische Hochschule Berlin (now Technical University of Berlin), Engineering', 'University of Manchester, Aeronautical Engineering', 'University of Cambridge, Philosophy (under Bertrand Russell)']",1889-04-26,1951-04-29,"Vienna, Austria-Hungary","Cambridge, England, United Kingdom",male,no,no,yes,no
KMI Kentucky Military Institute,KMI Kentucky Military Institute Bridge,Sarasota,https://en.wikipedia.org/wiki/Nellie_Showalter,Found,42.0,true,seq=5.1; last-mismatch:-4; human:+40; mil:+15; fl-miss:-10; county-miss:-8; us:+5,"Nellie Showalter was an American educator and administrator born in 1870. She served as the first dean of women at the University of Arizona from 1914 to 1921, playing a pivotal role in shaping women's education. Showalter was known for her advocacy of women's rights and academic opportunities during a time of limited access. She passed away in 1955, leaving a legacy in higher education administration.","['University of Arizona', 'University of California, Berkeley']",1870-01-01,1955-01-01,not found,not found,female,no,no,no,no
"Joe Anderson, Jr","Joe Anderson, Jr. Memorial Highway",Multiple Counties,https://en.wikipedia.org/wiki/Ole_Anderson,Found,51.7,true,seq=15.7; last-mismatch:-4; human:+40; fl:+10; county-miss:-8,"Ole Anderson (born Alan Rogowski) was an American professional wrestler, manager, and booker born on September 22, 1942. He gained prominence in the 1970s and 1980s as a key figure in Jim Crockett Promotions and the National Wrestling Alliance (NWA), known for his in-ring skills and leadership in the wrestling industry. Anderson was a multi-time NWA World Tag Team Champion and later became a respected backstage figure, influencing the direction of professional wrestling promotions. He passed away on February 26, 2024, leaving behind a legacy as one of the most influential wrestlers of his era.",,1942-09-22,2024-02-26,"Minneapolis, Minnesota, United States",not found,male,yes,no,no,no
David W. Moss,David W. Moss Memorial Highway,Levy,Not Found,Not Found,7.0,false,seq=2.5; last-mismatch:-4; fl:+10; county-miss:-8; us:+5,,,,,,,,,,,
Joe C. Peavy,Joe C. Peavy Highway,Madison,https://en.wikipedia.org/wiki/Madison_Bumgarner,Found,43.0,true,seq=2.8; last-mismatch:-4; human:+40; fl-miss:-10; county:+8; us:+5,"Madison Bumgarner is an American professional baseball pitcher born August 1, 1989, in Hickory, North Carolina. He is best known for his dominant performances with the San Francisco Giants, helping the team win three World Series titles (2010, 2012, 2014). Bumgarner earned World Series MVP honors in 2014 after delivering historic postseason pitching, including a record-low 0.25 ERA. His career spans over a decade, marked by four All-Star selections and a reputation as one of MLB's most clutch postseason pitchers.",['South Caldwell High School'],1989-08-01,,"Hickory, North Carolina, United States",not found,male,yes,no,no,no
Private First Class Joey Moody,Private First Class Joey Moody Bridge,Taylor,https://en.wikipedia.org/wiki/Ed_Begley_Jr.,Found,43.0,true,seq=5.6; last-mismatch:-4; human:+40; fl-miss:-10; county:+8; us:+5,"Ed Begley Jr. is an American actor and environmental activist born on October 16, 1949, in Los Angeles, California. Known for his roles in films like This Is Spinal Tap (1984) and TV series such as St. Elsewhere (1982–1988), he has built a career spanning over five decades. A passionate advocate for sustainability, Begley Jr. has been recognized for his eco-friendly lifestyle and activism, earning awards like the Environmental Media Association's Lifetime Achievement Award. His work extends beyond acting, as he actively promotes renewable energy and green living through public speaking and media appearances.","['Los Angeles Valley College', 'California State University, Northridge (attended, no degree mentioned)']",1949-10-16,,"Los Angeles, California, United States",not found,male,no,yes,no,no
Francis Gibbs,Francis Gibbs Memorial Highway,Nassau,Not Found,Not Found,18.0,false,seq=3.3; last-mismatch:-4; fl:+10; county:+8,,,,,,,,,,,
Emmitt G. Coakley,Emmitt G. Coakley Memorial Highway,Nassau,Not Found,Not Found,0.0,false,seq=4.7; last-mismatch:-4; fl-miss:-10; county-miss:-8,,,,,,,,,,,
Julia Munroe Woodward,Julia Munroe Woodward Highway,Gadsden,https://en.wikipedia.org/wiki/Ida_Tarbell,Found,27.2,true,seq=6.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Ida Tarbell was an American journalist, writer, and teacher born on November 5, 1857, in Erie County, Pennsylvania. She is best known for her pioneering investigative journalism, particularly her 1904 exposé The History of the Standard Oil Company, which exposed the monopolistic practices of John D. Rockefeller's company and contributed to its eventual breakup. Tarbell was a leading figure in the Progressive Era and one of the first prominent female journalists in the United States. She passed away on January 6, 1944, leaving a lasting legacy in the field of muckraking and reform journalism.","['Allegheny College (Bachelor of Arts, 1880)', 'Sorbonne (studied in Paris, 1890s)']",1857-11-05,1944-01-06,"Hatch Hollow, Pennsylvania, United States","Bridgeport, Connecticut, United States",female,no,yes,no,no
"Trooper James Herbert Fulford, Jr","Trooper James Herbert Fulford, Jr., Memorial Highway",Jefferson,Not Found,Not Found,0.0,false,seq=4.1; last-mismatch:-4; le-missing:-50; fl-miss:-10; county-miss:-8; nobility:-40,,,,,,,,,,,
Danny A. Pino,Danny A. Pino Way,Leon,Not Found,Not Found,2.5,false,seq=6.5; last-mismatch:-4; fl:+10; county-miss:-8,,,,,,,,,,,
Mayor Randall Wise,Mayor Randall Wise Memorial Highway,Okaloosa,https://en.wikipedia.org/wiki/Randall_Franks,Found,32.2,true,seq=11.2; last-mismatch:-4; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Randall Franks is an American actor, musician, and bluegrass performer born on January 11, 1972. He is best known for his role as 'Officer Randy Goode' in the television series In the Heat of the Night (1988–1995). Beyond acting, Franks is a celebrated bluegrass fiddler and vocalist, earning accolades like the Bill Monroe Award for his contributions to the genre. His career spans film, television, and music, making him a notable figure in Southern entertainment culture.","['University of West Georgia', 'Bachelor of Arts in Mass Communications']",1972-01-11,,"Ringgold, Georgia, United States",not found,male,no,no,no,yes
C. Wayne Ansley,C. Wayne Ansley Highway,Okaloosa,https://en.wikipedia.org/wiki/Jim_DeBerry,Found,47.0,true,seq=3.1; last-mismatch:-4; human:+40; fl:+10; county-miss:-8; us:+5,"Jim DeBerry was an American politician and educator born in 1926. He served as a member of the North Carolina General Assembly, representing the 21st House district from 1975 to 1992. DeBerry was known for his advocacy in education reform and civil rights during his tenure. He passed away in 2007, leaving a legacy in North Carolina's political and educational landscape.","[""North Carolina Central University, Bachelor's degree"", ""North Carolina Central University, Master's degree""]",1926-01-01,2007-01-01,"Durham, North Carolina, United States","Durham, North Carolina, United States",male,no,yes,no,no
Wendell Hall,Sheriff Wendell Hall Highway ,Santa Rosa,Not Found,Not Found,17.0,false,seq=1.7; last-mismatch:-4; le:+15; fl:+10; county-miss:-8,,,,,,,,,,,
Kimberly Ann Hurd,Kimberly Ann Hurd Memorial Highway,Broward,https://en.wikipedia.org/wiki/Michelle_Hurd,Found,41.7,true,seq=10.7; human:+40; fl-miss:-10; county-miss:-8; us:+5,"Michelle Hurd is an American actress born on December 21, 1966, known for her extensive work in television, film, and theater. She gained prominence for her roles in series like Star Trek: Picard (as Raffi Musiker) and Law & Order: SVU (as Monica Jeffries), as well as appearances in Blindspot and 9-1-1. Hurd has also contributed to video games and radio, showcasing her versatility across multiple entertainment mediums. Beyond acting, she serves as the Secretary-Treasurer of SAG-AFTRA, advocating for performers' rights in the industry.",,1966-12-21,,not found,not found,female,no,no,no,no
