input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
Oceanside Police Officer Daniel S. Bessant Memorial Highway,Oceanside Police Officer Daniel S Bessant,highway,https://www.odmp.org/officer/18641-police-officer-daniel-s-bessant,Police Officer Daniel S. Bessant,Police Officer Dan Bessant was shot after he responded to assist another officer on a traffic stop. An officer had requested back up during a traffic stop near the intersection of Arthur Avenue and Gold Drive in Oceanside. Officer Bessant responded and was shot from behind by a person who was not a part of the traffic stop. The shot struck Officer Bessant under his arm in an area not covered by his bullet-resistant vest. He was flown to Scripps Memorial Hospital where he died from the injury. Two teenage suspects were arrested and charged with Officer Bessant's murder. One of them was convicted of murder and sentenced to life without the possibility of parole in November 2009. The second pleaded guilty to felony manslaughter and was also sentenced to life in prison. The second subject admitted to shooting Officer Bessant in order to gain respect from his fellow gang members. Officer Bessant had served with the Oceanside Police Department for three years and had worked in an unsworn position for three years prior to that. He is survived by his wife and 2-month-old child.,25,3 years,1091,Gunfire,"Wednesday, December 20, 2006",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life,98.41269841269842,,,,,,,,[],,,,,,,,,
Oceanside Police Officer Tony Zeppetella Memorial Highway,Oceanside Police Officer Tony Zeppetella,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Officer Bill C. Bean, Jr. Memorial Highway",Officer Bill C Bean Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Dave Chetcuti Memorial Highway,Officer Dave Chetcuti,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer David F. Mobilio Memorial Highway,Officer David F Mobilio,highway,https://www.odmp.org/officer/16457-police-officer-david-frank-mobilio,Police Officer David Frank Mobilio,"Officer David Mobilio was shot and killed from ambush when he stopped at the department's fueling station between 1:30 am and 2:00 am. He was shot two times by a suspect as he got out of his patrol car. Fellow officers began looking for Officer Mobilio when he failed to answer radio calls. They located his body next to his patrol car with his gun nearby. It is believed he drew his weapon when the confrontation started with the suspect. The suspect was apprehended in Concord, New Hampshire, on November 27, 2002, after authorities learned his location. An email was posted on the internet claiming responsibility for the act, and the identity of the poster was uncovered. The suspect admitted to murdering Officer Mobilio in an effort to protest his perception of police brutality and corporate irresponsibility. On April 5, 2005, the suspect was convicted of murdering Officer Mobilio and was sentenced to death. Officer Mobilio had served with the Red Bluff Police Department for 4 years and served as a patrol and DARE officer. He is survived by his wife and 2-year-old son.",31,4 years,7,Gunfire,"Tuesday, November 19, 2002",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to death,95.45454545454545,,,,,,,,[],,,,,,,,,
Officer David Lamoree Memorial Highway,Officer David Lamoree,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Jack Polen Memorial Highway,Officer Jack Polen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer James M. Goodman Memorial Highway,Officer James M Goodman,highway,https://www.odmp.org/officer/17342-officer-james-m-goodman,Officer James M. Goodman,"Officer James Goodman was killed when his motorcycle collided head-on with a minivan as he was pursuing a suspect involved in an earlier accident in Redlands. The collision occurred when Officer Goodman entered the intersection at Lugonia Avenue and Nevada Street during the pursuit. He was transported to Loma Linda University Medical Center where he succumbed to his injuries a short time later. The driver of the vehicle Officer Goodman was pursuing continued to flee and remains at large. Officer Goodman was a United States Army veteran and had served with the California Highway Patrol for 20 years. He is survived by his wife, two sons, two brothers, and two sisters.",48,20 years,11144,Vehicle pursuit,"Thursday, June 3, 2004",Cause: Vehicle pursuit Weapon: Automobile Offender: At large,97.87234042553192,,,,,,,,[],,,,,,,,,
Officer James Rapozo Memorial Freeway,Officer James Rapozo Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer John Palacios Memorial Highway,Officer John Palacios,highway,https://www.odmp.org/officer/10319-police-officer-john-palacios,Police Officer John Palacios,"Officer John Palacios was struck and killed by a drunk driver while assisting at the scene of an accident on State Route 198, near State Route 269 in Fresno County. Officer Palacios was struck by the drunk driver while conducting traffic control at the accident scene. The suspect was taken into custody after being detained by three citizens. He was sentenced to one year in prison. Officer Palacios had been sworn in as a Huron Police officer only three weeks before the accident after serving as a reserve officer for one year.  He was survived by his expectant wife and daughter",21,1 year,8,Vehicular assault,"Sunday, June 13, 1976",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to one year,100.0,,,,,,,,[],,,,,,,,,
Officer John Paul Monego Memorial Freeway,Officer John Paul Monego Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Justin Kepler Memorial Highway,Officer Justin Kepler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Keith Boyer Memorial Highway,Officer Keith Boyer,highway,https://www.odmp.org/officer/23122-police-officer-keith-wayne-boyer,Police Officer Keith Wayne Boyer,"Police Officer Keith Boyer was shot and killed as he and another officer investigated an accident near the intersection of Colima Road and Mar Vista Street. Unbeknownst to the officers, the vehicle that caused the crash was stolen and being driven by a gang member who had just been paroled. The parolee had just committed another murder hours earlier. As Officer Boyer attempted to conduct a pat down on the subject, the man suddenly pulled a handgun from his waistband and opened fire. Officer Boyer was killed and a second officer was wounded. Despite the wounds, the officers returned fire and wounded the subject. Officer Boyer was transported to a local hospital where he succumbed to his wounds. Officer Boyer had served with the Whittier Police Department for 27 years and was preparing to retire. He is survived by three adult children, mother, and stepfather.",53,27 years,249,Gunfire,"Monday, February 20, 2017",Cause: Gunfire Weapon: Handgun Offender: Shot and wounded,100.0,,,,,,,,[],,,,,,,,,
Officer Kevin Tonn Memorial Highway,Officer Kevin Tonn,highway,https://www.odmp.org/officer/21629-police-officer-kevin-andrew-tonn,Police Officer Kevin Andrew Tonn,"Police Officer Kevin Tonn was shot and killed after responding to a burglary call in the 200 block of F Street at approximately 11:20 am. Upon arriving at the scene, a witness pointed to a suspect who was nearby. As Officer Tonn approached the man to question him, the subject produced a gun and fired a single shot, striking Officer Tonn. The man fired at other responding officers before committing suicide. Officer Tonn was transported to a nearby hospital where he was pronounced dead. Officer Tonn was a U.S. Army veteran and had served with the Galt Police Department for three and a half years. He had previously served as a firefighter and medic. He is survived by his parents and sister.",35,"3 years, 6 months",172,Gunfire,"Tuesday, January 15, 2013",Cause: Gunfire Weapon: Handgun Offender: Committed suicide,100.0,,,,,,,,[],,,,,,,,,
Officer Loren D. Scruggs Memorial Highway,Officer Loren D Scruggs,highway,https://www.odmp.org/officer/11976-officer-loren-d-scruggs,Officer Loren D. Scruggs,"Officer Loren Scruggs was shot and killed from ambush while conducting a traffic stop. He had stopped a vehicle for a traffic violation on Betteravia Road, one mile east of Highway 101, near Santa Maria. As he talked to the driver, another man parked across the street and approached him. The man asked Officer Scruggs for directions and then suddenly pulled out a .22 caliber handgun and shot him. The suspect fled the scene but was later found after committing suicide. Officer Scruggs was a U.S. Air Force veteran and had served with the California Highway Patrol for nine years. He was survived by his wife and four children.",35,9 years,3186,Gunfire,"Friday, April 23, 1971",Cause: Gunfire Weapon: Handgun; .22 caliber Offender: Committed suicide,97.87234042553192,,,,,,,,[],,,,,,,,,
Officer Mark A. White Memorial Highway,Officer Mark A White,highway,https://www.odmp.org/officer/778-officer-mark-andrew-white,Officer Mark Andrew White,"Officer Mark White was shot and killed by fellow officers who had mistaken him for an armed suspect during a confrontation with an armed man inside the former Roseville Police Department headquarters at 401 Oak Street. Officer White had just finished his shift and had changed into civilian clothes in preparation for leaving. An armed subject then entered the police department lobby and pointed a gun at the desk clerk and a citizen. Other officers who were inside the police station, as well as officers who were outside, responded to the lobby and shot the subject as he pointed his gun at them. Officer White, whose office was attached to the lobby in a different area, was approaching the scene with his gun drawn as the subject was shot. One of the other officers mistook Officer White as a second suspect and shot him once, fatally wounding him. The armed subject survived and was subsequently committed to a state hospital. Officer White had served with the Roseville Police Department for three years and had served in law enforcement for a total of nine years. He is survived by his wife, son, and parents.",30,9 years,71,Gunfire (Inadvertent),"Friday, February 10, 1995",Cause: Gunfire (Inadvertent) Weapon: Officer's handgun Offender: Committed,94.73684210526315,,,,,,,,[],,,,,,,,,
Officer Michael Crain Memorial Highway,Officer Michael Crain,highway,https://www.odmp.org/officer/21668-police-officer-michael-daniel-crain,Police Officer Michael Daniel Crain,"Police Officer Michael Crain was shot and killed when he and his partner were ambushed as they were stopped at a red light at the intersection of Magnolia Avenue and Arlington Avenue at about 1:30 am. A subject opened fire on their patrol car, fatally wounding Officer Crain and severely wounding his partner. The officers were ambushed by an ex-Los Angeles Police Department officer who had been fired in 2008. Several days earlier, the subject had murdered Public Safety Officer Keith Lawrence of the University of Southern California Department of Public Safety and his fiancee. His fiancee was the daughter of an LAPD captain who had been involved in the personnel review that led to his firing. It is believed that the subject had researched Officer Lawrence's background as a law enforcement officer prior to ambushing and murdering them. The subject then posted an online manifesto admitting to the murders and stated he would seek revenge on other officials involved with his personnel review and dismissal from the department. Shortly before Officer Crain and his partner were shot, the subject shot and wounded an LAPD officer in Corona who was on a protective detail as a result of the threats made by the subject. On Tuesday, February 12th, 2013, the subject was located in San Bernardino County by game wardens with the California Department of Fish and Wildlife. After a shootout, the subject fled to a nearby cabin and became engaged in a prolonged shootout with members of the San Bernardino County Sheriff's Department. Detective Jeremiah MacKay was fatally wounded, and another was seriously wounded. The subject committed suicide after the cabin he was barricaded in became engulfed in flames. Officer Crain was a U.S. Marine Corps veteran and had served with the Riverside Police Department for 11 years. He is survived by his wife, son, and daughter.",34,11 years,1226,Gunfire,"Thursday, February 7, 2013","Cause: Gunfire Weapon: Gun; Unknown type Offender: Committed suicide Related Line of Duty Deaths: Public Safety Officer Keith Lawrence , Detective Jeremiah Alan MacKay",100.0,,,,,,,,[],,,,,,,,,
Officer Natalie Corona Memorial Highway,Officer Natalie Corona,highway,https://www.odmp.org/officer/23891-police-officer-natalie-becky-corona,Police Officer Natalie Becky Corona,"Police Officer Natalie Corona was shot and killed after responding to a report of a three-car vehicle crash near the intersection of 5th and D streets. As Officer Corona was conducting an investigation at the collision scene, a person not involved with the crash rode up to the scene on a bicycle. As Officer Corona spoke to one of the persons involved in the crash the man then walked up to her and opened fire without warning, striking her. He shot her several more times after she fell to the ground before shooting randomly at others bystanders and vehicles. The subject fled into a nearby home. As responding officers searched for him he emerged from the home wearing body armor, yelled at the officers, and then re-entered the home. He committed suicide moments later. Officer Corona was transported to UC Davis Medical Center, where she died from her wounds. Officer Corona started her career with the Davis Police Department in 2016 as a part-time volunteer Community Service Officer. In 2018 she attended the police academy, graduating in July 2018. She completed her field training three weeks prior to the incident. She is survived by her parents and three younger sisters. Her father had recently retired from the Colusa County Sheriff's Office.",22,5 months,224,Gunfire,"Thursday, January 10, 2019",Cause: Gunfire Weapon: Handgun Offender: Committed suicide,100.0,,,,,,,,[],,,,,,,,,
Officer Pepe Petersen Memorial Highway,Officer Pepe Petersen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Richard Hyche Memorial Freeway,Officer Richard Hyche Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Richard T. Steed Memorial Highway,Officer Richard T Steed,highway,https://www.odmp.org/officer/12733-police-officer-richard-thomas-steed,Police Officer Richard Thomas Steed,"Officer Richard Steed was shot and killed while responding to what was believed to be a medical assistance call on El Camino Real in which a person claimed to have slashed his wrists. When he arrived at the scene, he was shot by the person who had requested the assistance. The killer, 23, fled the scene but was arrested approximately eight hours later in a nearby parking lot and is incarcerated at a mental hospital, deemed incompetent to stand trial. He was declared too dangerous to release August 10, 1988. Officer Steed was a United States Marine Corps veteran and had served with the San Clemente Police Department for less than two years. He is survived by his wife. A park in San Clemente has been named for Officer Steed. In 2011, a stretch of I-5 that runs through San Clemente was designated as the Officer Richard T. Steed Memorial Highway. Officer Steed is the only member of the San Clemente Police Department to have been killed in the line of duty. Policing services in San Clemente is now provided by the Orange County Sheriff’s Department.",30,2 years,999,Gunfire,"Wednesday, November 29, 1978",Cause: Gunfire Weapon: Handgun; .38 caliber Offender: Committed,95.45454545454545,,,,,,,,[],,,,,,,,,
Officer Rick Charles Cromwell Memorial Freeway,Officer Rick Charles Cromwell Memorial Freeway,highway,https://www.odmp.org/officer/15189-officer-rick-charles-cromwell,Officer Rick Charles Cromwell,"Officer Cromwell was killed when his police motorcycle struck another vehicle as he was attempting to catch a speeder. He had activated his lights and sirens when the third vehicle pulled in front of him from a shopping center parking lot, causing him to broadside it and killing him instantly. Officer Cromwell had served with the Lodi Police Department for 10 years. He is survived by his wife and two young daughters.",35,10 years,33,Vehicle pursuit,"Wednesday, December 9, 1998",Cause: Vehicle pursuit Weapon: Automobile Offender: Not available,100.0,,,,,,,,[],,,,,,,,,
Officer Robert Joe Mata and Officer Roberto C. Sanchez Memorial Highway,Officer Robert Joe Mata and Officer Roberto C Sanchez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Officer Russell M3.614. Miller, Sr. Memorial Highway",Officer Russell M3614 Miller Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Ryan Stringer Memorial Highway,Officer Ryan Stringer,highway,https://www.odmp.org/officer/20893-police-officer-ryan-embert-stringer,Police Officer Ryan Embert Stringer,"Police Officer Ryan Stringer was killed in an automobile accident when his patrol car collided with another patrol car at about 2:30 am. He and the officer in the other patrol car were responding to a robbery in progress when they collided at the intersection of North Garfield Avenue and East Main Street. Both officers were transported to a local hospital, where Officer Stringer succumbed to his injuries. The other officer was admitted in serious condition. Officer Stringer had served with the Alhambra Police Department for two years. He was survived by his mother, father, and four sisters.",26,2 years,Not available,Automobile crash,"Sunday, July 10, 2011",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
Officer Samuel Sanchez Memorial Highway,Officer Samuel Sanchez,highway,https://www.odmp.org/officer/11721-police-officer-samuel-sanchez,Police Officer Samuel Sanchez,"Officer Sanchez was transporting three prisoners to the jail in Santa Maria when his vehicle was struck by a vehicle being operated by a drunk driver. Two of the prisoners, ages 16 and 25, were also killed. The 3rd 20-year-old prisoner and Officer Sanchez's 25-year-old partner who was driving were hospitalized. The 35-year-old driver of the other car, father of 8 children, was convicted of reckless driving and one count of manslaughter and sentenced to 18 months in jail. Officer Sanchez had served with the Guadalupe Police Department for 4 years. He had four brothers and a sister-in-law who served in law enforcement.",25,4 years,5,Vehicular assault,"Sunday, April 13, 1969",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to 18 months,100.0,,,,,,,,[],,,,,,,,,
"Officer Sixto Maldonado Jr., Memorial Highway",Officer Sixto Maldonado Jr,highway,https://www.odmp.org/officer/8471-reserve-officer-sixto-maldonado-jr,"Reserve Officer Sixto Maldonado, Jr.","Reserve Officer Sixto Maldonado was shot and killed while working at the front desk of the Firebaugh Police Department. The subject entered the station and shot Officer Maldonado with a shotgun without warning. The man then left a note in his car saying, ""I hate cops,"" and fled the area on foot. The subject had recently received a citation for drunk driving and had made statements to friends threatening police officers. The man committed suicide in an abandoned hotel one block from the police station. Officer Maldonado had served with the Firebaugh Police Department for two years. He was survived by his wife and 2-month-old child.",23,2 years,Not available,Gunfire,"Tuesday, August 19, 1975",Cause: Gunfire Weapon: Shotgun Offender: Committed suicide,96.15384615384616,,,,,,,,[],,,,,,,,,
Officer Stephan Gene Gray Memorial Highway,Officer Stephan Gene Gray,highway,https://www.odmp.org/officer/17281-police-officer-stephan-gene-gray,Police Officer Stephan Gene Gray,"Police Officer Stephan Gray was shot and killed while conducting a traffic stop near the intersection of East 19th Street and Glen Avenue at approximately 7:30 pm. As Officer Gray attempted to get information from a passenger of the vehicle, the passenger resisted, and a struggle ensued. The suspect was able to break free, and a short foot chase began. After several yards, the suspect turned and opened fire on Officer Gray, striking him twice. Officer Gray was transported to Mercy Community Campus Hospital where he was pronounced dead. The shooter fled but was arrested 17 days later. He was convicted of the murder in 2007 and sentenced to death. Officer Gray's great-great-grandfather, City Marshal W. R. Shaver, was shot and killed in the line of duty on August 14th, 1905, while serving with the Boley Police Department, Oklahoma. Officer Gray had served with the Merced Police Department for seven years and was assigned to the Special Operations Unit to combat narcotics and gangs. He is survived by his wife, son, and two daughters.",34,7 years,106,Gunfire,"Thursday, April 15, 2004",Cause: Gunfire Weapon: Handgun Offender: Sentenced to death Related Line of Duty Deaths: City Marshal W. R. Shaver,100.0,,,,,,,,[],,,,,,,,,
Officer and Medal of Valor Recipient Waldron G. Karp Memorial Highway,Officer and Medal of Valor Recipient Waldron G Karp,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ohlone Costanoan Esselen Highway,Ohlone Costanoan Esselen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ohlone Kallentaruk Highway,Ohlone Kallentaruk,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ojai Freeway,Ojai Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ontario Freeway,Ontario Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Orange County Korean War Veterans Memorial Highway,Orange County Korean War Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Orange County Veterans Memorial Highway,Orange County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Orange Freeway,Orange Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ort J. Lofthus Freeway,Ort J Lofthus Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oscar Rios Highway,Oscar Rios,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pacific Coast Highway,Pacific Coast,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pasadena Freeway,Pasadena Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pasadena Police Agent Richard Morris Memorial Highway,Pasadena Police Agent Richard Morris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patricia Ann Weston Memorial Highway,Patricia Ann Weston,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Paul H. Pino Memorial Highway,Paul H Pino,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Paul Johnson Highway,Paul Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Survivors Memorial Highway,Pearl Harbor Survivors,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Petroleum Highway,Petroleum,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Police Officer Daniel T. Fraembs Memorial Highway,Police Officer Daniel T Fraembs,highway,https://www.odmp.org/officer/14757-police-officer-daniel-t-fraembs,Police Officer Daniel T. Fraembs,"Police Officer Daniel Fraembs was shot and killed while checking on three suspicious subjects that included two male gang members in an industrial area on South Humane Way, near Mission Boulevard, at approximately 1:30 am. As Officer Fraembs patted down the first male suspect the second man was able to draw a .45 caliber handgun and shot Officer Fraembs in the face, killing him. The gang member who shot him was sentenced to death in 1997. Officer Fraembs was a U.S. Marine Corps veteran and had served with the Pomona Police Department for three years. He is survived by his mother and sister.",37,3 years,27,Gunfire,"Saturday, May 11, 1996",Cause: Gunfire Weapon: Handgun; .45 caliber Offender: Sentenced to death,98.41269841269842,,,,,,,,[],,,,,,,,,
Police Officer Jose “Gil” Vega and Police Officer Lesley Zerebny Memorial Highway,Police Officer Jose Gil Vega and Police Officer Lesley Zerebny,highway,https://www.odmp.org/officer/22991-police-officer-jose-gilbert-vega,Police Officer Jose Gilbert Vega,"Police Officer Gil Vega and Police Officer Lesley Zerebny were shot and killed while responding to a domestic disturbance call in the 2700 block of Cypress Road shortly after noon. A family member from the home had gone to a neighbor's house and stated that his son was armed and wanted to shoot police officers. Responding officers, including Officer Vega and Officer Zerebny, arrived at the scene several minutes later. The man inside the home opened fire on them as they approached the front door, killing Officer Vega and Officer Zerebny and wounding a third officer. The man then barricaded himself inside the home for approximately 12 hours. He was taken into custody by members of the Riverside County Sheriff's Office SWAT team. The subject was an admitted gang member. In May 2019 the subject was convicted of capital murder with the jury recommending the death penalty. Officer Vega had served with the Palm Springs Police Department for 37 years and was scheduled to retire only two months after his murder. He was working an overtime shift on the day he was murdered. He is survived by his wife and eight children.",63,37 years,P-538,Gunfire,"Saturday, October 8, 2016",Cause: Gunfire Weapon: Rifle; AR-15 Offender: Convicted of capital murder Related Line of Duty Deaths: Police Officer Lesley Marie Zerebny,93.33333333333333,,,,,,,,[],,,,,,,,,
Police Officer Richard Perkins Memorial Highway,Police Officer Richard Perkins,highway,https://www.odmp.org/officer/15748-police-officer-richard-eugene-perkins,Police Officer Richard Eugene Perkins,"Officer Richard Perkins was killed in an automobile accident while attempting to assist a deputy from a neighboring agency stop a suspected drunk driver. He was traveling on Highway 395 and was attempting to make a U-turn when his vehicle was rear-ended by a tractor-trailer. Officer Perkins was a United States Army veteran and had served with the Bishop Police Department for 11 years, and had previously worked for two other agencies.",51,11 years,912,Automobile crash,"Wednesday, August 15, 2001",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
Police Sergeant Scott Lunger Memorial Highway,Police Sergeant Scott Lunger,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pomona Freeway,Pomona Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pomona Police Officer Greggory Casillas Memorial Highway,Pomona Police Officer Greggory Casillas,highway,https://www.odmp.org/officer/23615-police-officer-greggory-casillas-v,"Police Officer Greggory Casillas, V","Police Officer Gregg Casillas was shot and killed as he attempted to arrest a man in the 1400 block of South Palomares Street following a vehicle pursuit. The vehicle fled after officers attempted to stop it for reckless driving. The driver crashed into another vehicle before fleeing on foot and entering an apartment. As Officer Casillas and another officer attempted to make contact with the man he fired through the apartment door, striking both officers. The officers were both transported to a local hospital where Officer Casillas succumbed to his wounds. The man surrendered after remaining barricaded inside his home for more than 15 hours. He was charged with Officer Casillas' murder as well as several counts of attempted murder of a peace officer. Officer Casillas had served with the Pomona Police Department for six months and was still in field training at the time of the incident. He had been employed as a civilian with the agency for three years before entering the police academy. He is survived by his wife and two children. In August 2018, I-10 between North San Antonio and Mountain Avenues was renamed Pomona Officer Greggory Casillas Memorial Highway.",30,6 months,16,Gunfire,"Friday, March 9, 2018",Cause: Gunfire Weapon: Gun; Unknown type Offender: Charged with murder,95.52238805970148,,,,,,,,[],,,,,,,,,
Pomona Police Officer Shaun Diamond Memorial Highway,Pomona Police Officer Shaun Diamond,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Portola Freeway,Portola Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Post No. 1747 Veterans of Foreign Wars of the United States Memorial Highway,Post No 1747 Veterans of Foreign Wars of the United States,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President Barack H. Obama Highway,President Barack H Obama,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Purple Heart Veterans Highway,Purple Heart Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Quentin L. Kopp Freeway,Quentin L Kopp Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
R. Kirk Lindsey Memorial Highway,R Kirk Lindsey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ralph Fertig Memorial Bicycle-Pedestrian Path,Ralph Fertig Memorial BicyclePedestrian Path,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ramon Ojeda Memorial Highway,Ramon Ojeda,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ramona Freeway,Ramona Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Randy Bolt Memorial Highway,Randy Bolt,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ranger Patricia M. Scully Memorial Highway,Ranger Patricia M Scully,highway,https://www.odmp.org/officer/11978-state-park-ranger-i-patricia-m-scully,State Park Ranger I Patricia M. Scully,"Ranger Patricia Scully was killed when her patrol vehicle was struck head-on by a drunk driver on Cabrillo Highway, north of La Honda Road. She was patrolling the San Mateo Coast State Beaches at Half Moon Bay when the incident occurred. The driver of the vehicle was driving erratically and his car was in the process of flipping over when it went airborne and struck Ranger Scully's pickup truck. The suspect was found guilty of vehicular manslaughter and sentenced to one year in jail and had his driver's license suspended for three years. Ranger Scully had served with the California Department of Parks and Recreation for 18 month. She was survived by her parents.",25,"1 year, 6 months",Not available,Vehicular assault,"Thursday, May 6, 1976",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to one year,95.65217391304348,,,,,,,,[],,,,,,,,,
Ray E. Johnson Expressway,Ray E Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Redondo Beach Freeway,Redondo Beach Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Redwood Highway,Redwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ricardo A. Crocker Memorial Highway,Ricardo A Crocker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Richard ""Dick"" Dickerson Memorial Highway",Richard Dick Dickerson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Richard “Dick” Noles Memorial Highway,Richard Dick Noles,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rim of the World Veterans Memorial Highway,Rim of the World Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ritchie Valens Memorial Highway,Ritchie Valens,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Riverside County Deputy Sheriff Eric Andrew Thach Memorial Freeway,Riverside County Deputy Sheriff Eric Andrew Thach Memorial Freeway,highway,https://www.odmp.org/officer/15301-deputy-sheriff-eric-andrew-thach,Deputy Sheriff Eric Andrew Thach,"Deputy Eric Thach was shot and killed after being ambushed at a home-invasion robbery at the 9100 Block of Kennedy Street in Pedley at 130 pm. He had responded to the call when neighbors noticed a strange man at the house. While at the scene, Deputy Thach was shot with an assault rifle, and the shot penetrated his protective vest. At the time he was shot, Deputy Thach had not even seen the suspect. He was transported to a local hospital, where he was pronounced dead about two hours later. The suspect then left the scene and started several brush fires in the area in an attempt to escape. Other responding deputies shot and killed the suspect near the fires. Deputy Thach had served with the Riverside County Sheriff's Department for three years. He is survived by his wife and daughter.",34,3 years,Not available,Gunfire,"Friday, October 8, 1999",Cause: Gunfire Weapon: Rifle; Semi-automatic Offender: Shot and killed,100.0,,,,,,,,[],,,,,,,,,
Riverside Freeway,Riverside Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert Jones Memorial Highway,Robert Jones,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert Louis Stevenson's Historic Trail to Silverado,Robert Louis Stevensons Historic Trail to Silverado,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert M. Jackson Memorial Highway,Robert M Jackson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert Scott Johnson Memorial Highway,Robert Scott Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert T. Monagan Freeway,Robert T Monagan Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert and Pat Nimmo Memorial Highway,Robert and Pat Nimmo,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert “Bob” Thompson Memorial Highway,Robert Bob Thompson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
